,Name,Category,Latitude,Longitude,address,Province,City,District / County
155,Jinli Street (锦里),Historic Site,30.648756572564924,104.04752522706985,武侯祠大街231号,Sichuan,Chengdu,Wuhou
156,Renmin Park (人民公园),Park,30.65958432661056,104.05475378036499,12 Shaocheng Rd.,Sichuan,Chengdu,Wuhou
157,Kuan Alley and Zhai Alley (宽窄巷子),Pedestrian Plaza,30.66587375483329,104.0513257883944,"Kuan Alley and Zhai Alley, Qingyang Dist.",Sichuan,Chengdu,Wuhou
158,Du Fu Thatched Cottage Museum (杜甫草堂),Historic Site,30.663097154899223,104.02556962664487,"37 Qinghua Rd., Qingyang Dist.",Sichuan,Chengdu,Wuhou
159,Tianfu Square (天府广场),Plaza,30.659812863619912,104.06391455840223,Renmin E. Rd.,Sichuan,Chengdu,Wuhou
160,Chengdu (成都),City,30.6598058241697,104.06376600265502,,Sichuan,Chengdu,Wuhou
161,Taikoo Li (太古里),Shopping Mall,30.65502,104.081711,,Sichuan,Chengdu,Wuhou
162,IFS (国际金融中心),Shopping Mall,30.656616907121787,104.07885038297985,锦江区红星路三段1号,Sichuan,Chengdu,Wuhou
163,方所 Fangsuo Commune,Bookstore,30.655599874371394,104.08031919371425,Taikoo Li,Sichuan,Chengdu,Wuhou
164,Shangri-La Hotel Chengdu (成都香格里拉大酒店),Hotel,30.64547520420294,104.08317179282858,9 Binjiang E. Rd.,Sichuan,Chengdu,Wuhou
165,Wen Shu Monastery (文殊院),Temple,30.677062434955545,104.07037808376866,青羊区文殊院大街15号,Sichuan,Chengdu,Wuhou
166,New Century Global Center (新世纪环球中心 New Century Global Center),Shopping Mall,30.57144745146452,104.06195732991252,1700 Tianfu Ave. N. Section,Sichuan,Chengdu,Wuhou
167,Chengdu East Railway Station (成都东站),Train Station,30.63110029608528,104.13878350065387,4 Wanke Rd.,Sichuan,Chengdu,Wuhou
168,Air China First Class Check In,Airport Service,30.571443,103.95378,,Sichuan,Chengdu,Wuhou
169,Starbucks (星巴克),Coffee Shop,30.573351637761938,103.9545565554273,3/F Shuangliu Airport T2,Sichuan,Chengdu,Wuhou
170,Chengdu Shuangliu International Airport (CTU) (成都双流国际机场),Airport,30.580679210373585,103.95210262387991,,Sichuan,Chengdu,Wuhou
171,China Immigration (中国边检),Border Crossing,30.583978213280886,103.95714664534925,CTU Airport,Sichuan,Chengdu,Wuhou
172,Terminal 1 (成都双流国际机场T1),Airport Terminal,30.582064984177318,103.9567096483363,成都双流国际机场T1,Sichuan,Chengdu,Wuhou
173,Terminal 2 (成都双流国际机场2号航站楼),Airport Terminal,30.571730882035606,103.95347435563235,成都双流国际机场T2,Sichuan,Chengdu,Wuhou
174,No. 14 Giant Panda Enclosure,Zoo Exhibit,30.734999771585688,104.14352659781441,,Sichuan,Chengdu,Wuhou
175,Chengdu Research Base of Giant Panda Breeding (成都大熊猫繁育研究基地),Zoo,30.735094198535524,104.14364329721819,"1375 Xiongmao Ave, Chenghua",Sichuan,Chengdu,Wuhou
176,大熊猫月亮产房,Zoo Exhibit,30.741485191282003,104.13725167307808,,Sichuan,Chengdu,Wuhou
177,New Century Global Center (新世纪环球中心 New Century Global Center),Shopping Mall,30.57144745146452,104.06195732991252,1700 Tianfu Ave. N. Section,Sichuan,Chengdu,Shuangliu
178,Air China First Class Check In,Airport Service,30.571443,103.95378,,Sichuan,Chengdu,Shuangliu
179,Starbucks (星巴克),Coffee Shop,30.573351637761938,103.9545565554273,3/F Shuangliu Airport T2,Sichuan,Chengdu,Shuangliu
180,Chengdu Shuangliu International Airport (CTU) (成都双流国际机场),Airport,30.580679210373585,103.95210262387991,,Sichuan,Chengdu,Shuangliu
181,Terminal 2 (成都双流国际机场2号航站楼),Airport Terminal,30.571730882035606,103.95347435563235,成都双流国际机场T2,Sichuan,Chengdu,Shuangliu
182,Terminal 1 (成都双流国际机场T1),Airport Terminal,30.582064984177318,103.9567096483363,成都双流国际机场T1,Sichuan,Chengdu,Shuangliu
183,China Immigration (中国边检),Border Crossing,30.583978213280886,103.95714664534925,CTU Airport,Sichuan,Chengdu,Shuangliu
184,Wuhou Shrine (武侯祠),Shrine,30.647349475904186,104.04686928660986,武侯祠大街231 | 231 Wuhouci St.,Sichuan,Chengdu,Shuangliu
185,Jinli Street (锦里),Historic Site,30.648756572564924,104.04752522706985,武侯祠大街231号,Sichuan,Chengdu,Shuangliu
186,Shangri-La Hotel Chengdu (成都香格里拉大酒店),Hotel,30.64547520420294,104.08317179282858,9 Binjiang E. Rd.,Sichuan,Chengdu,Shuangliu
187,Taikoo Li (太古里),Shopping Mall,30.65502,104.081711,,Sichuan,Chengdu,Shuangliu
188,方所 Fangsuo Commune,Bookstore,30.655599874371394,104.08031919371425,Taikoo Li,Sichuan,Chengdu,Shuangliu
189,IFS (国际金融中心),Shopping Mall,30.656616907121787,104.07885038297985,锦江区红星路三段1号,Sichuan,Chengdu,Shuangliu
190,Renmin Park (人民公园),Park,30.65958432661056,104.05475378036499,12 Shaocheng Rd.,Sichuan,Chengdu,Shuangliu
191,Kuan Alley and Zhai Alley (宽窄巷子),Pedestrian Plaza,30.66587375483329,104.0513257883944,"Kuan Alley and Zhai Alley, Qingyang Dist.",Sichuan,Chengdu,Shuangliu
192,Du Fu Thatched Cottage Museum (杜甫草堂),Historic Site,30.663097154899223,104.02556962664487,"37 Qinghua Rd., Qingyang Dist.",Sichuan,Chengdu,Shuangliu
193,Tianfu Square (天府广场),Plaza,30.659812863619912,104.06391455840223,Renmin E. Rd.,Sichuan,Chengdu,Shuangliu
194,Chengdu (成都),City,30.6598058241697,104.06376600265502,,Sichuan,Chengdu,Shuangliu
195,Wen Shu Monastery (文殊院),Temple,30.677062434955545,104.07037808376866,青羊区文殊院大街15号,Sichuan,Chengdu,Shuangliu
196,Chengdu East Railway Station (成都东站),Train Station,30.63110029608528,104.13878350065387,4 Wanke Rd.,Sichuan,Chengdu,Shuangliu
197,Dujiangyan Scenic Spot (都江堰风景区),Scenic Lookout,31.00335757951169,103.6101508140564,都江堰市,Sichuan,Chengdu,Dujiangyan
198,Du Fu Thatched Cottage Museum (杜甫草堂),Historic Site,30.663097154899223,104.02556962664487,"37 Qinghua Rd., Qingyang Dist.",Sichuan,Chengdu,Qingyang
199,Kuan Alley and Zhai Alley (宽窄巷子),Pedestrian Plaza,30.66587375483329,104.0513257883944,"Kuan Alley and Zhai Alley, Qingyang Dist.",Sichuan,Chengdu,Qingyang
200,Jinli Street (锦里),Historic Site,30.648756572564924,104.04752522706985,武侯祠大街231号,Sichuan,Chengdu,Qingyang
201,Wuhou Shrine (武侯祠),Shrine,30.647349475904186,104.04686928660986,武侯祠大街231 | 231 Wuhouci St.,Sichuan,Chengdu,Qingyang
202,Renmin Park (人民公园),Park,30.65958432661056,104.05475378036499,12 Shaocheng Rd.,Sichuan,Chengdu,Qingyang
203,Tianfu Square (天府广场),Plaza,30.659812863619912,104.06391455840223,Renmin E. Rd.,Sichuan,Chengdu,Qingyang
204,Chengdu (成都),City,30.6598058241697,104.06376600265502,,Sichuan,Chengdu,Qingyang
205,Wen Shu Monastery (文殊院),Temple,30.677062434955545,104.07037808376866,青羊区文殊院大街15号,Sichuan,Chengdu,Qingyang
206,IFS (国际金融中心),Shopping Mall,30.656616907121787,104.07885038297985,锦江区红星路三段1号,Sichuan,Chengdu,Qingyang
207,Taikoo Li (太古里),Shopping Mall,30.65502,104.081711,,Sichuan,Chengdu,Qingyang
208,方所 Fangsuo Commune,Bookstore,30.655599874371394,104.08031919371425,Taikoo Li,Sichuan,Chengdu,Qingyang
209,Shangri-La Hotel Chengdu (成都香格里拉大酒店),Hotel,30.64547520420294,104.08317179282858,9 Binjiang E. Rd.,Sichuan,Chengdu,Qingyang
210,New Century Global Center (新世纪环球中心 New Century Global Center),Shopping Mall,30.57144745146452,104.06195732991252,1700 Tianfu Ave. N. Section,Sichuan,Chengdu,Qingyang
211,Chengdu East Railway Station (成都东站),Train Station,30.63110029608528,104.13878350065387,4 Wanke Rd.,Sichuan,Chengdu,Qingyang
212,Chengdu Shuangliu International Airport (CTU) (成都双流国际机场),Airport,30.580679210373585,103.95210262387991,,Sichuan,Chengdu,Qingyang
213,China Immigration (中国边检),Border Crossing,30.583978213280886,103.95714664534925,CTU Airport,Sichuan,Chengdu,Qingyang
214,Terminal 1 (成都双流国际机场T1),Airport Terminal,30.582064984177318,103.9567096483363,成都双流国际机场T1,Sichuan,Chengdu,Qingyang
215,Air China First Class Check In,Airport Service,30.571443,103.95378,,Sichuan,Chengdu,Qingyang
216,Starbucks (星巴克),Coffee Shop,30.573351637761938,103.9545565554273,3/F Shuangliu Airport T2,Sichuan,Chengdu,Qingyang
217,Terminal 2 (成都双流国际机场2号航站楼),Airport Terminal,30.571730882035606,103.95347435563235,成都双流国际机场T2,Sichuan,Chengdu,Qingyang
218,No. 14 Giant Panda Enclosure,Zoo Exhibit,30.734999771585688,104.14352659781441,,Sichuan,Chengdu,Qingyang
219,Chengdu Research Base of Giant Panda Breeding (成都大熊猫繁育研究基地),Zoo,30.735094198535524,104.14364329721819,"1375 Xiongmao Ave, Chenghua",Sichuan,Chengdu,Qingyang
220,大熊猫月亮产房,Zoo Exhibit,30.741485191282003,104.13725167307808,,Sichuan,Chengdu,Qingyang
221,大熊猫月亮产房,Zoo Exhibit,30.741485191282003,104.13725167307808,,Sichuan,Chengdu,Xindu
222,Chengdu Research Base of Giant Panda Breeding (成都大熊猫繁育研究基地),Zoo,30.735094198535524,104.14364329721819,"1375 Xiongmao Ave, Chenghua",Sichuan,Chengdu,Xindu
223,No. 14 Giant Panda Enclosure,Zoo Exhibit,30.734999771585688,104.14352659781441,,Sichuan,Chengdu,Xindu
224,Wen Shu Monastery (文殊院),Temple,30.677062434955545,104.07037808376866,青羊区文殊院大街15号,Sichuan,Chengdu,Jinniu
225,Kuan Alley and Zhai Alley (宽窄巷子),Pedestrian Plaza,30.66587375483329,104.0513257883944,"Kuan Alley and Zhai Alley, Qingyang Dist.",Sichuan,Chengdu,Jinniu
226,Renmin Park (人民公园),Park,30.65958432661056,104.05475378036499,12 Shaocheng Rd.,Sichuan,Chengdu,Jinniu
227,Du Fu Thatched Cottage Museum (杜甫草堂),Historic Site,30.663097154899223,104.02556962664487,"37 Qinghua Rd., Qingyang Dist.",Sichuan,Chengdu,Jinniu
228,Taikoo Li (太古里),Shopping Mall,30.65502,104.081711,,Sichuan,Chengdu,Jinniu
229,IFS (国际金融中心),Shopping Mall,30.656616907121787,104.07885038297985,锦江区红星路三段1号,Sichuan,Chengdu,Jinniu
230,方所 Fangsuo Commune,Bookstore,30.655599874371394,104.08031919371425,Taikoo Li,Sichuan,Chengdu,Jinniu
231,Jinli Street (锦里),Historic Site,30.648756572564924,104.04752522706985,武侯祠大街231号,Sichuan,Chengdu,Jinniu
232,Wuhou Shrine (武侯祠),Shrine,30.647349475904186,104.04686928660986,武侯祠大街231 | 231 Wuhouci St.,Sichuan,Chengdu,Jinniu
233,Tianfu Square (天府广场),Plaza,30.659812863619912,104.06391455840223,Renmin E. Rd.,Sichuan,Chengdu,Jinniu
234,Chengdu (成都),City,30.6598058241697,104.06376600265502,,Sichuan,Chengdu,Jinniu
235,Shangri-La Hotel Chengdu (成都香格里拉大酒店),Hotel,30.64547520420294,104.08317179282858,9 Binjiang E. Rd.,Sichuan,Chengdu,Jinniu
236,大熊猫月亮产房,Zoo Exhibit,30.741485191282003,104.13725167307808,,Sichuan,Chengdu,Jinniu
237,No. 14 Giant Panda Enclosure,Zoo Exhibit,30.734999771585688,104.14352659781441,,Sichuan,Chengdu,Jinniu
238,Chengdu Research Base of Giant Panda Breeding (成都大熊猫繁育研究基地),Zoo,30.735094198535524,104.14364329721819,"1375 Xiongmao Ave, Chenghua",Sichuan,Chengdu,Jinniu
239,Chengdu East Railway Station (成都东站),Train Station,30.63110029608528,104.13878350065387,4 Wanke Rd.,Sichuan,Chengdu,Jinniu
240,Chengdu East Railway Station (成都东站),Train Station,30.63110029608528,104.13878350065387,4 Wanke Rd.,Sichuan,Chengdu,Longquanyi
241,Green Lake Park (翠湖公园),Park,25.051289,102.702131,翠湖路,Yunnan,Kunming,Panlong
242,Kunming (昆明),City,25.051390832885463,102.70191192626953,,Yunnan,Kunming,Panlong
243,Kunming Railway Station (昆明站),Train Station,25.01798988781625,102.72032260894775,官渡区永平路,Yunnan,Kunming,Panlong
244,Stone Forest (石林),Scenic Lookout,24.82508875722945,103.32447558225562,Stone Forest,Yunnan,Kunming,Shilin
245,Lijiang Old Town (丽江古城),Historic Site,26.87619220642287,100.23364283828286,,Yunnan,Lijiang,Gucheng
246,Black Dragon Pool (黑龙潭公园),Park,26.88489422330808,100.23336907944945,云南省丽江市古城区教育路,Yunnan,Lijiang,Gucheng
247,Four Square Street (四方街),Historic Site,26.87557119500201,100.23311451106916,大研古镇中心,Yunnan,Lijiang,Gucheng
248,The Big Waterwheel (大水车),Outdoor Sculpture,26.87966470299254,100.23234379496552,古城北入口,Yunnan,Lijiang,Gucheng
249,Shu He Ancient Town (束河古镇),Town,26.922616176193404,100.20461267060149,,Yunnan,Lijiang,Gucheng
250,Ga Lào Cai (Lao Cai Station),Train Station,22.49209535440005,103.9779210496765,Khánh Yên,Yunnan,Honghe,Hekou
251,Dali Old Town (大理古城),Historic Site,25.69429389451224,100.16167332641633,云南省大理市古城区,Yunnan,Dali,Dali
252,MixC (万象城),Shopping Mall,30.25406284493166,120.21102905273436,富春路701号,Zhejiang,Hangzhou,Shangcheng
253,Hefang Street (河坊街),Road,30.24301528486329,120.16395092010498,河坊街,Zhejiang,Hangzhou,Shangcheng
254,Intime Mall (银泰百货),Shopping Mall,30.24568460781187,120.16068935394287,延安路98号,Zhejiang,Hangzhou,Shangcheng
255,Hangzhou (杭州),City,30.249058231690526,120.20510673522948,,Zhejiang,Hangzhou,Shangcheng
256,Hangzhou Railway Station (杭州站),Train Station,30.2460553413756,120.17824172973634,环城东路1号,Zhejiang,Hangzhou,Shangcheng
257,Apple West Lake (Apple 西湖),Electronics Store,30.256470355368247,120.15879034996033,"平海路100号, 上城区",Zhejiang,Hangzhou,Shangcheng
258,Orioles Singing in the Willows (柳浪闻莺),Scenic Lookout,30.241905885208222,120.15220669933332,上城区南山路87号,Zhejiang,Hangzhou,Shangcheng
259,Leifeng Pagoda (雷峰塔),Buddhist Temple,30.232793429839354,120.14492733954943,15 Nanshan Rd.,Zhejiang,Hangzhou,Shangcheng
260,Grand Hyatt Hangzhou (杭州凱悦酒店),Hotel,30.25710682832521,120.15673458823491,28 Hu Bin Rd,Zhejiang,Hangzhou,Shangcheng
261,West Lake Fountain (西湖喷泉),Fountain,30.256416778549536,120.15650510787964,湖滨路 Hubin Rd.,Zhejiang,Hangzhou,Shangcheng
262,Hangzhou Kerry Centre (杭州嘉里中心),Shopping Plaza,30.262957423287748,120.1582485437393,270 Qinchun Rd,Zhejiang,Hangzhou,Shangcheng
263,Three Pools Mirroring the Moon (三潭印月),Lake,30.24095763227088,120.14071226119995,西湖中部 | Central West Lake,Zhejiang,Hangzhou,Shangcheng
264,Hubin Intime In77 (湖滨银泰 In77),Shopping Mall,30.255760913207293,120.15885419456319,258 Yan'an Rd | 延安路258号,Zhejiang,Hangzhou,Shangcheng
265,West Lake (西湖),Lake,30.255192323655105,120.15567426371622,Hangzhou,Zhejiang,Hangzhou,Shangcheng
266,Bai Causeway (白堤),Trail,30.25908754737835,120.14546245336533,Beishan Rd.,Zhejiang,Hangzhou,Shangcheng
267,Duanqiao Canxue (断桥殘雪),Bridge,30.261407510361593,120.14747600651276,西湖,Zhejiang,Hangzhou,Shangcheng
268,Su Causeway (苏堤),Trail,30.23908531635247,120.13554096221924,西湖北山路,Zhejiang,Hangzhou,Shangcheng
269,West Lake Cultural Square (西湖文化广场),Plaza,30.27849257583462,120.15863430817392,西湖文化广场,Zhejiang,Hangzhou,Shangcheng
270,Impression West Lake (印象西湖),Performing Arts Venue,30.25339858241126,120.13029400868912,北山路 Beishan Rd.,Zhejiang,Hangzhou,Shangcheng
271,Wulin Square (武林广场),Plaza,30.27400237851271,120.15836931640139,体育场路,Zhejiang,Hangzhou,Shangcheng
272,Lou Wai Lou (樓外樓),Chinese Restaurant,30.25245155719744,120.13592821999924,湖口路3号 | 3 Hukou Rd.,Zhejiang,Hangzhou,Shangcheng
273,Yue Fei Temple (岳王庙),Temple,30.2539404338066,120.13008614897129,北山路西80号 | 80 Bei Shan Rd.,Zhejiang,Hangzhou,Shangcheng
274,Hangzhou Tower (杭州大厦),Shopping Mall,30.275638361655673,120.15666095251835,1 Wulin Sq | 武林广场1号,Zhejiang,Hangzhou,Shangcheng
275,Viewing Fish at Flower Pond (花港观鱼),Lake,30.23361183188337,120.13697862625122,西湖苏堤,Zhejiang,Hangzhou,Shangcheng
276,Breeze-Ruffled Lotus at Winding Garden (曲院风荷),Lake,30.253783791516373,120.12817935578255,北山路89号,Zhejiang,Hangzhou,Shangcheng
277,Hangzhou East Railway Station (杭州东站),Train Station,30.29366443503979,120.20834684371948,1 Tiancheng Rd,Zhejiang,Hangzhou,Shangcheng
278,Long Jing Village (龙井村),Other Great Outdoors,30.221390786759994,120.10716527795009,,Zhejiang,Hangzhou,Shangcheng
279,Lingyin Temple (灵隐寺),Buddhist Temple,30.242837101961058,120.10103413990377,15号 Lingyin Rd,Zhejiang,Hangzhou,Shangcheng
280,Song Dynasty Town (宋城),Theme Park,30.172502162764932,120.09477862335582,之江路148号,Zhejiang,Hangzhou,Shangcheng
281,Mei Jia Wu Tea Village (梅家坞),Field,30.202615327950927,120.08158907848053,梅灵南路,Zhejiang,Hangzhou,Shangcheng
282,Xixi National Wetland Park (西溪国家湿地公园),National Park,30.26750688018231,120.06482820087551,518 Tianmushan Rd.,Zhejiang,Hangzhou,Shangcheng
283,West Lake Cultural Square (西湖文化广场),Plaza,30.27849257583462,120.15863430817392,西湖文化广场,Zhejiang,Hangzhou,Gongshu
284,Wulin Square (武林广场),Plaza,30.27400237851271,120.15836931640139,体育场路,Zhejiang,Hangzhou,Gongshu
285,Duanqiao Canxue (断桥殘雪),Bridge,30.261407510361593,120.14747600651276,西湖,Zhejiang,Hangzhou,Gongshu
286,Hangzhou Kerry Centre (杭州嘉里中心),Shopping Plaza,30.262957423287748,120.1582485437393,270 Qinchun Rd,Zhejiang,Hangzhou,Gongshu
287,Hangzhou Tower (杭州大厦),Shopping Mall,30.275638361655673,120.15666095251835,1 Wulin Sq | 武林广场1号,Zhejiang,Hangzhou,Gongshu
288,Bai Causeway (白堤),Trail,30.25908754737835,120.14546245336533,Beishan Rd.,Zhejiang,Hangzhou,Gongshu
289,Apple West Lake (Apple 西湖),Electronics Store,30.256470355368247,120.15879034996033,"平海路100号, 上城区",Zhejiang,Hangzhou,Gongshu
290,Impression West Lake (印象西湖),Performing Arts Venue,30.25339858241126,120.13029400868912,北山路 Beishan Rd.,Zhejiang,Hangzhou,Gongshu
291,Grand Hyatt Hangzhou (杭州凱悦酒店),Hotel,30.25710682832521,120.15673458823491,28 Hu Bin Rd,Zhejiang,Hangzhou,Gongshu
292,West Lake Fountain (西湖喷泉),Fountain,30.256416778549536,120.15650510787964,湖滨路 Hubin Rd.,Zhejiang,Hangzhou,Gongshu
293,Yue Fei Temple (岳王庙),Temple,30.2539404338066,120.13008614897129,北山路西80号 | 80 Bei Shan Rd.,Zhejiang,Hangzhou,Gongshu
294,Lou Wai Lou (樓外樓),Chinese Restaurant,30.25245155719744,120.13592821999924,湖口路3号 | 3 Hukou Rd.,Zhejiang,Hangzhou,Gongshu
295,Hubin Intime In77 (湖滨银泰 In77),Shopping Mall,30.255760913207293,120.15885419456319,258 Yan'an Rd | 延安路258号,Zhejiang,Hangzhou,Gongshu
296,Hangzhou East Railway Station (杭州东站),Train Station,30.29366443503979,120.20834684371948,1 Tiancheng Rd,Zhejiang,Hangzhou,Gongshu
297,Breeze-Ruffled Lotus at Winding Garden (曲院风荷),Lake,30.253783791516373,120.12817935578255,北山路89号,Zhejiang,Hangzhou,Gongshu
298,West Lake (西湖),Lake,30.255192323655105,120.15567426371622,Hangzhou,Zhejiang,Hangzhou,Gongshu
299,Orioles Singing in the Willows (柳浪闻莺),Scenic Lookout,30.241905885208222,120.15220669933332,上城区南山路87号,Zhejiang,Hangzhou,Gongshu
300,Lingyin Temple (灵隐寺),Buddhist Temple,30.242837101961058,120.10103413990377,15号 Lingyin Rd,Zhejiang,Hangzhou,Gongshu
301,Xixi National Wetland Park (西溪国家湿地公园),National Park,30.26750688018231,120.06482820087551,518 Tianmushan Rd.,Zhejiang,Hangzhou,Gongshu
302,Su Causeway (苏堤),Trail,30.23908531635247,120.13554096221924,西湖北山路,Zhejiang,Hangzhou,Gongshu
303,Three Pools Mirroring the Moon (三潭印月),Lake,30.24095763227088,120.14071226119995,西湖中部 | Central West Lake,Zhejiang,Hangzhou,Gongshu
304,Hefang Street (河坊街),Road,30.24301528486329,120.16395092010498,河坊街,Zhejiang,Hangzhou,Gongshu
305,Leifeng Pagoda (雷峰塔),Buddhist Temple,30.232793429839354,120.14492733954943,15 Nanshan Rd.,Zhejiang,Hangzhou,Gongshu
306,Intime Mall (银泰百货),Shopping Mall,30.24568460781187,120.16068935394287,延安路98号,Zhejiang,Hangzhou,Gongshu
307,Viewing Fish at Flower Pond (花港观鱼),Lake,30.23361183188337,120.13697862625122,西湖苏堤,Zhejiang,Hangzhou,Gongshu
308,Hangzhou Railway Station (杭州站),Train Station,30.2460553413756,120.17824172973634,环城东路1号,Zhejiang,Hangzhou,Gongshu
309,MixC (万象城),Shopping Mall,30.25406284493166,120.21102905273436,富春路701号,Zhejiang,Hangzhou,Gongshu
310,Hangzhou (杭州),City,30.249058231690526,120.20510673522948,,Zhejiang,Hangzhou,Gongshu
311,Long Jing Village (龙井村),Other Great Outdoors,30.221390786759994,120.10716527795009,,Zhejiang,Hangzhou,Gongshu
312,Alibaba Xixi Campus (阿里巴巴西溪园区),Office,30.281823523542926,120.02112890962184,文一西路969号 | 969 Wenyi Rd.(W),Zhejiang,Hangzhou,Gongshu
313,Mei Jia Wu Tea Village (梅家坞),Field,30.202615327950927,120.08158907848053,梅灵南路,Zhejiang,Hangzhou,Gongshu
314,MixC (万象城),Shopping Mall,30.25406284493166,120.21102905273436,富春路701号,Zhejiang,Hangzhou,Xiaoshan
315,Hangzhou (杭州),City,30.249058231690526,120.20510673522948,,Zhejiang,Hangzhou,Xiaoshan
316,Hefang Street (河坊街),Road,30.24301528486329,120.16395092010498,河坊街,Zhejiang,Hangzhou,Xiaoshan
317,Intime Mall (银泰百货),Shopping Mall,30.24568460781187,120.16068935394287,延安路98号,Zhejiang,Hangzhou,Xiaoshan
318,Hangzhou Railway Station (杭州站),Train Station,30.2460553413756,120.17824172973634,环城东路1号,Zhejiang,Hangzhou,Xiaoshan
319,Apple West Lake (Apple 西湖),Electronics Store,30.256470355368247,120.15879034996033,"平海路100号, 上城区",Zhejiang,Hangzhou,Xiaoshan
320,Orioles Singing in the Willows (柳浪闻莺),Scenic Lookout,30.241905885208222,120.15220669933332,上城区南山路87号,Zhejiang,Hangzhou,Xiaoshan
321,Leifeng Pagoda (雷峰塔),Buddhist Temple,30.232793429839354,120.14492733954943,15 Nanshan Rd.,Zhejiang,Hangzhou,Xiaoshan
322,Grand Hyatt Hangzhou (杭州凱悦酒店),Hotel,30.25710682832521,120.15673458823491,28 Hu Bin Rd,Zhejiang,Hangzhou,Xiaoshan
