,Province,City,District / County,Post Code
0,Anhui,Hefei,Yaohai,230000
1,Anhui,Hefei,Baohe,230000
2,Anhui,Hefei,Feidong,230000
3,Anhui,Hefei,Luyang,230000
4,Anhui,Hefei,Changfeng,231100
5,Anhui,Hefei,Shushan,230000
6,Anhui,Hefei,Feixi,231200
7,Anhui,Huangshan,Tunxi,245000
8,Anhui,Huangshan,Shexian,245200
9,Anhui,Huangshan,Qimen,245600
10,Anhui,Huangshan,Huangshan,245200
11,Anhui,Huangshan,Huizhou,245061
12,Anhui,Huangshan,Xiuning,245400
13,Anhui,Huangshan,Yixian,245500
14,Anhui,Wuhu,Jinghu,241000
15,Anhui,Wuhu,Sanshan,241000
16,Anhui,Wuhu,Nanling,242400
17,Anhui,Wuhu,Yijiang,241000
18,Anhui,Wuhu,Jiujiang,241000
19,Anhui,Wuhu,Wuhu,241100
20,Anhui,Wuhu,Fanchang,241200
21,Anhui,Bengbu,Longzihu,233000
22,Anhui,Bengbu,Huaishang,233000
23,Anhui,Bengbu,Guzhen,233700
24,Anhui,Bengbu,Bengshan,233000
25,Anhui,Bengbu,Yuhui,233000
26,Anhui,Bengbu,Huaiyuan,233400
27,Anhui,Bengbu,Wuhe,233300
28,Anhui,Huainan,Datong,232000
29,Anhui,Huainan,Bagongshan,232000
30,Anhui,Huainan,Tianjiaan,232000
31,Anhui,Huainan,Xiejiaji,232000
32,Anhui,Huainan,Panji,232000
33,Anhui,Huainan,Fengtai,232100
34,Anhui,Maanshan,Jinjiazhuang,243000
35,Anhui,Maanshan,Dangtu,243100
36,Anhui,Maanshan,Huashan,243000
37,Anhui,Maanshan,Yushan,243000
38,Anhui,Huaibei,Duji,235000
39,Anhui,Huaibei,Suixi,235100
40,Anhui,Huaibei,Xiangshan,235000
41,Anhui,Huaibei,Lieshan,235000
42,Anhui,Tongling,Tongguanshan,244000
43,Anhui,Tongling,Tongling,244100
44,Anhui,Tongling,Shizishan,244000
45,Anhui,Tongling,Jiaoqu,244000
46,Anhui,Anqing,Yingjiang,246000
47,Anhui,Anqing,Huaining,246100
48,Anhui,Anqing,Taihu,246400
49,Anhui,Anqing,Yuexi,246600
50,Anhui,Anqing,Daguan,246000
51,Anhui,Anqing,Jiaoqu,246000
52,Anhui,Anqing,Zongyang,246700
53,Anhui,Anqing,Qianshan,246300
54,Anhui,Anqing,Susong,246500
55,Anhui,Anqing,Wangjiang,246200
56,Anhui,Anqing,Tongcheng,231400
57,Anhui,Chuzhou,Langya,239000
58,Anhui,Chuzhou,Quanjiao,239500
59,Anhui,Chuzhou,Tianchang,239300
60,Anhui,Chuzhou,Nanqiao,239000
61,Anhui,Chuzhou,Laian,239200
62,Anhui,Chuzhou,Dingyuan,233200
63,Anhui,Chuzhou,Fengyang,233100
64,Anhui,Chuzhou,Mingguang,239400
65,Anhui,Fuyang,Yingzhou,236000
66,Anhui,Fuyang,Linquan,236400
67,Anhui,Fuyang,Yingshang,236200
68,Anhui,Fuyang,Yingdong,236000
69,Anhui,Fuyang,Yingquan,236000
70,Anhui,Fuyang,Taihe,236600
71,Anhui,Fuyang,Fu'nan,236300
72,Anhui,Fuyang,Jieshou,236500
73,Anhui,Suzhou,Yongqiao,234000
74,Anhui,Suzhou,Lingbi,234200
75,Anhui,Suzhou,Dangshan,235300
76,Anhui,Suzhou,Xiaoxian,235200
77,Anhui,Suzhou,Sixian,234300
78,Anhui,Chaohu,Juchao,238000
79,Anhui,Chaohu,Hanshan,238100
80,Anhui,Chaohu,Lujiang,231500
81,Anhui,Chaohu,Wuwei,238300
82,Anhui,Chaohu,Hexian,238200
83,Anhui,Liuan,Jin'an,237000
84,Anhui,Liuan,Huoqiu,237400
85,Anhui,Liuan,Huoshan,237200
86,Anhui,Liuan,Yu'an,237000
87,Anhui,Liuan,Shouxian,232200
88,Anhui,Liuan,Shucheng,231300
89,Anhui,Liuan,Jinzhai,237300
90,Anhui,Bozhou,Qiaocheng,236800
91,Anhui,Bozhou,Lixin,236700
92,Anhui,Bozhou,Woyang,233600
93,Anhui,Bozhou,Mengcheng,233500
94,Anhui,Chizhou,Guichi,247100
95,Anhui,Chizhou,Qingyang,242800
96,Anhui,Chizhou,Dongzhi,247200
97,Anhui,Chizhou,Shitai,245100
98,Anhui,Xuancheng,Xuanzhou,242000
99,Anhui,Xuancheng,Jingxian,242500
100,Anhui,Xuancheng,Ningguo,242300
101,Anhui,Xuancheng,Langxi,242100
102,Anhui,Xuancheng,Guangde,242200
103,Anhui,Xuancheng,Jixi,245300
104,Anhui,Xuancheng,Jingde,242600
105,Beijing,Beijing,Dongcheng,100000
106,Beijing,Beijing,Xicheng,100000
107,Beijing,Beijing,Chaoyang,100000
108,Beijing,Beijing,Fengtai,100000
109,Beijing,Beijing,Shijingshan,100000
110,Beijing,Beijing,Haidian,100000
111,Beijing,Beijing,Mentougou,102300
112,Beijing,Beijing,Fangshan,102400
113,Beijing,Beijing,Tongzhou,101100
114,Beijing,Beijing,Shunyi,101300
115,Beijing,Beijing,Changping,102200
116,Beijing,Beijing,Daxing,102600
117,Beijing,Beijing,Huairou,101400
118,Beijing,Beijing,Pinggu,101200
119,Beijing,Beijing,Miyun,101500
120,Beijing,Beijing,Yanqing,102100
121,Chongqing,Chongqing,Wanzhou,404100
122,Chongqing,Chongqing,Fuling ,408000
123,Chongqing,Chongqing,Yuzhong,400000
124,Chongqing,Chongqing,Dadukou,400000
125,Chongqing,Chongqing,Jiangbei,400000
126,Chongqing,Chongqing,Shapingba,400000
127,Chongqing,Chongqing,Jiulongpo,400000
128,Chongqing,Chongqing,Nan'an,400000
129,Chongqing,Chongqing,Beibei,400700
130,Chongqing,Chongqing,Wansheng,400800
131,Chongqing,Chongqing,Shuangqiao,400900
132,Chongqing,Chongqing,Yubei,401120
133,Chongqing,Chongqing,Ba'nan,401320
134,Chongqing,Chongqing,Qianjiang,409000
135,Chongqing,Chongqing,Changshou,401220
136,Chongqing,Chongqing,Jiangjin,402260
137,Chongqing,Chongqing,Hechuan,401520
138,Chongqing,Chongqing,Yongchuan,402160
139,Chongqing,Chongqing,Nanchuan,408400
140,Chongqing,Chongqing,County,Zip Code
141,Chongqing,Chongqing,Qijiang,401420
142,Chongqing,Chongqing,Tongnan,402660
143,Chongqing,Chongqing,Tongliang,402560
144,Chongqing,Chongqing,Dazu,402360
145,Chongqing,Chongqing,Rongchang,402460
146,Chongqing,Chongqing,Bishan,402760
147,Chongqing,Chongqing,Liangping,405200
148,Chongqing,Chongqing,Chengkou,405900
149,Chongqing,Chongqing,Fengdu,408200
150,Chongqing,Chongqing,Dianjiang,408300
151,Chongqing,Chongqing,Wulong,408500
152,Chongqing,Chongqing,Zhongxian,404300
153,Chongqing,Chongqing,Kaixian,405400
154,Chongqing,Chongqing,Yunyang,404500
155,Chongqing,Chongqing,Fengjie,404600
156,Chongqing,Chongqing,Wushan,404700
157,Chongqing,Chongqing,Wuxi,405800
158,Chongqing,Chongqing,Shizhu,409100
159,Chongqing,Chongqing,Xiushan,409900
160,Chongqing,Chongqing,Youyang,409800
161,Chongqing,Chongqing,Pengshui,409600
162,Fujian,Fuzhou,Gulou District,350000
163,Fujian,Fuzhou,Mawei District,350000
164,Fujian,Fuzhou,Lianjiang County,350500
165,Fujian,Fuzhou,Yongtai,350700
166,Fujian,Fuzhou,Changle,350200
167,Fujian,Fuzhou,Taijiang District,350000
168,Fujian,Fuzhou,Cangshan,350000
169,Fujian,Fuzhou,Jin'an,350000
170,Fujian,Fuzhou,Minhou County,350100
171,Fujian,Fuzhou,Luoyuan,350600
172,Fujian,Fuzhou,Minqing,350800
173,Fujian,Fuzhou,Pingtan,350400
174,Fujian,Fuzhou,Fuqing,350300
175,Fujian,Xiamen,Siming,361000
176,Fujian,Xiamen,Jimei,361000
177,Fujian,Xiamen,Haicang District,361000
178,Fujian,Xiamen,Huli District,361000
179,Fujian,Xiamen,Tongan,361100
180,Fujian,Xiamen,Xiang'an,361100
181,Fujian,Quanzhou,Licheng District,362000
182,Fujian,Quanzhou,Quangang District,362100
183,Fujian,Quanzhou,Yongchun County,362600
184,Fujian,Quanzhou,Shishi,362700
185,Fujian,Quanzhou,Fengze District,362000
186,Fujian,Quanzhou,Luojiang District,362000
187,Fujian,Quanzhou,Huian County,362100
188,Fujian,Quanzhou,Anxi ,362400
189,Fujian,Quanzhou,Dehua,362500
190,Fujian,Quanzhou,Jinmen,362000
191,Fujian,Quanzhou,Jinjiang,362200
192,Fujian,Quanzhou,Nan'an,362300
193,Fujian,Putian,Chengxiang District,351100
194,Fujian,Putian,Hanjiang District,351100
195,Fujian,Putian,Licheng District,351100
196,Fujian,Putian,Xianyou County,351200
197,Fujian,Putian,Xiuyu District,351100
198,Fujian,Sanming,Meilie District,365000
199,Fujian,Sanming,Qingliu,365300
200,Fujian,Sanming,Youxi,365100
201,Fujian,Sanming,Taining,354400
202,Fujian,Sanming,Sanyuan District,365000
203,Fujian,Sanming,Mingxi,365200
204,Fujian,Sanming,Ninghua,365400
205,Fujian,Sanming,Datian County,366100
206,Fujian,Sanming,Shaxian,365500
207,Fujian,Sanming,Jiangle,353300
208,Fujian,Sanming,Jianning,354500
209,Fujian,Sanming,Yongan City,366000
210,Fujian,Zhangzhou,Xiangcheng District,363000
211,Fujian,Zhangzhou,Zhangpu County,363200
212,Fujian,Zhangzhou,Dongshan,363400
213,Fujian,Zhangzhou,Huaan,363800
214,Fujian,Zhangzhou,Longwen District,363000
215,Fujian,Zhangzhou,Yunxiao,363300
216,Fujian,Zhangzhou,Zhaoan,363500
217,Fujian,Zhangzhou,Changtai,363900
218,Fujian,Zhangzhou,Nanjing,363600
219,Fujian,Zhangzhou,Pinghe,363700
220,Fujian,Zhangzhou,Longhai,363100
221,Fujian,Nanping,Yanping District,353000
222,Fujian,Nanping,Guangze County,354100
223,Fujian,Nanping,Shaowu,354000
224,Fujian,Nanping,Jianyang,354200
225,Fujian,Nanping,Shunchang,353200
226,Fujian,Nanping,Pucheng,353400
227,Fujian,Nanping,Songxi,353500
228,Fujian,Nanping,Zhenghe,353600
229,Fujian,Nanping,Wuyishan,354300
230,Fujian,Nanping,Jian'ou,353100
231,Fujian,Longyan,Xinluo District,364000
232,Fujian,Longyan,Shanghang County,364200
233,Fujian,Longyan,Zhangping,364400
234,Fujian,Longyan,Changting,366300
235,Fujian,Longyan,Yongding,364100
236,Fujian,Longyan,Wuping,364300
237,Fujian,Longyan,Liancheng,366200
238,Fujian,Ningde,Jiaocheng District,352000
239,Fujian,Ningde,Pingnan County,352300
240,Fujian,Ningde,Zherong,355300
241,Fujian,Ningde,Xiapu County,355100
242,Fujian,Ningde,Gutian,352200
243,Fujian,Ningde,Shouning,355500
244,Fujian,Ningde,Zhouning County,355400
245,Fujian,Ningde,Fuan,355000
246,Fujian,Ningde,Fuding,355200
247,Guangdong,Guangzhou,Liwan,510000
248,Guangdong,Guangzhou,Tainhe District,510000
249,Guangdong,Guangzhou,Panyu,511400
250,Guangdong,Guangzhou,Luogang,510000
251,Guangdong,Guangzhou,Yuexiu,510000
252,Guangdong,Guangzhou,Baiyun,510000
253,Guangdong,Guangzhou,Huadu,510800
254,Guangdong,Guangzhou,Zencheng,511300
255,Guangdong,Guangzhou,Haizhu District,510000
256,Guangdong,Guangzhou,Huangpu,510700
257,Guangdong,Guangzhou,Nansha,511400
258,Guangdong,Guangzhou,Conghua,510900
259,Guangdong,Shenzhen,Luohu District,518000
260,Guangdong,Shenzhen,Baoan District,518100
261,Guangdong,Shenzhen,Futian District,518000
262,Guangdong,Shenzhen,Longgang,518100
263,Guangdong,Shenzhen,Nanshan District,518000
264,Guangdong,Shenzhen,Yantian,518000
265,Guangdong,Zhuhai,Xiangzhou District,519000
266,Guangdong,Zhuhai,Doumen District,519100
267,Guangdong,Zhuhai,Jinwan District,519090
268,Guangdong,Shantou,Longhu District,515000
269,Guangdong,Shantou,Chaoyang District,515100
270,Guangdong,Shantou,Jinping District,515000
271,Guangdong,Shantou,Chaonan County,515100
272,Guangdong,Shantou,Haojiang District,515000
273,Guangdong,Foshan,Chancheng District,528000
274,Guangdong,Foshan,Sanshui,528100
275,Guangdong,Foshan,Nanhai District,528200
276,Guangdong,Foshan,Gaoming,528500
277,Guangdong,Foshan,Shunde,528000
278,Guangdong,Dongguan,,523000
279,Guangdong,Zhongshan,,528400
280,Guangdong,Shaoguan,Wujiang District,512000
281,Guangdong,Shaoguan,Shixing County,512500
282,Guangdong,Shaoguan,Xinfeng,511100
283,Guangdong,Shaoguan,Ruyuan,512600
284,Guangdong,Shaoguan,Zhenjiang,512000
285,Guangdong,Shaoguan,Renhua County,512300
286,Guangdong,Shaoguan,Lechang,512200
287,Guangdong,Shaoguan,Qujiang,512100
288,Guangdong,Shaoguan,Wengyuan County,512600
289,Guangdong,Shaoguan,Nanxiong,512400
290,Guangdong,Jiangmen,Pengjiang District,529000
291,Guangdong,Jiangmen,Taishan,529200
292,Guangdong,Jiangmen,Enping,529400
293,Guangdong,Jiangmen,Jianghai,529000
294,Guangdong,Jiangmen,Kaiping,529300
295,Guangdong,Jiangmen,Xinhui,529000
296,Guangdong,Jiangmen,Heshan,529700
297,Guangdong,Zhanjiang,Chikan,524000
298,Guangdong,Zhanjiang,Mazhang,524000
299,Guangdong,Zhanjiang,Lianjiang,524400
300,Guangdong,Zhanjiang,Xiashan,524000
301,Guangdong,Zhanjiang,Suixi,524300
302,Guangdong,Zhanjiang,Leizhou,524200
303,Guangdong,Zhanjiang,Potou,524000
304,Guangdong,Zhanjiang,Xuwen,524100
305,Guangdong,Zhanjiang,Wuchuan,524500
306,Guangdong,Maoming,Maonan,525000
307,Guangdong,Maoming,Gaozhou,525200
308,Guangdong,Maoming,Maogang,525000
309,Guangdong,Maoming,Huazhou,525100
310,Guangdong,Maoming,Dianbai,525400
311,Guangdong,Maoming,Xinyi,525300
312,Guangdong,Zhaoqing,Duanzhou,526000
313,Guangdong,Zhaoqing,Huaiji,526400
314,Guangdong,Zhaoqing,Gaoyao,526100
315,Guangdong,Zhaoqing,Dinghu,526000
316,Guangdong,Zhaoqing,Fengkai,526500
317,Guangdong,Zhaoqing,Sihui,526200
318,Guangdong,Zhaoqing,Guangning,526300
319,Guangdong,Zhaoqing,Deqing,526600
320,Guangdong,Huizhou,Huicheng,516000
321,Guangdong,Huizhou,Huidong,516300
322,Guangdong,Huizhou,Huiyang,516200
323,Guangdong,Huizhou,Longmen,516800
324,Guangdong,Huizhou,Boluo,516100
325,Guangdong,Meizhou,Meijiang,514000
326,Guangdong,Meizhou,Fengshun,514300
327,Guangdong,Meizhou,Jiaoling,514100
328,Guangdong,Meizhou,Meixian,514700
329,Guangdong,Meizhou,Wuhua,514400
330,Guangdong,Meizhou,Xingning,514500
331,Guangdong,Meizhou,Dapu,514200
332,Guangdong,Meizhou,Pingyuan,514600
333,Guangdong,Shanwei,Chengqu,516600
334,Guangdong,Shanwei,Lufeng,516500
335,Guangdong,Shanwei,Haifeng,516400
336,Guangdong,Shanwei,Luhe,516700
337,Guangdong,Heyuan,Yuancheng,517000
338,Guangdong,Heyuan,Lianping,517100
339,Guangdong,Heyuan,Zijin,517400
340,Guangdong,Heyuan,Heping,517200
341,Guangdong,Heyuan,Longchuan,517300
342,Guangdong,Heyuan,Dongyuan,517500
343,Guangdong,Yangjiang,Jiangcheng,529500
344,Guangdong,Yangjiang,Yangchun,529600
345,Guangdong,Yangjiang,Yangxi,529800
346,Guangdong,Yangjiang,Yangdong,529900
347,Guangdong,Qingyuan,Qingcheng,511500
348,Guangdong,Qingyuan,Lianshan,513200
349,Guangdong,Qingyuan,Yingde,513000
350,Guangdong,Qingyuan,Fogang,511600
351,Guangdong,Qingyuan,Liannan,513300
352,Guangdong,Qingyuan,Lianzhou,513400
353,Guangdong,Qingyuan,Yangshan,513100
354,Guangdong,Qingyuan,Qingxin,511800
355,Guangdong,Chaozhou,Xiangqiao,521000
356,Guangdong,Chaozhou,Chaoan,515600
357,Guangdong,Chaozhou,Raoping,515700
358,Guangdong,Jieyang,Rongcheng,522000
359,Guangdong,Jieyang,Huilai,515200
360,Guangdong,Jieyang,Jiedong,515500
361,Guangdong,Jieyang,Puning,515300
362,Guangdong,Jieyang,Jiexi,515400
363,Guangdong,Yunfu,Yuncheng,527300
364,Guangdong,Yunfu,Yun'an,527500
365,Guangdong,Yunfu,Xinxing,527400
366,Guangdong,Yunfu,Yunan,527100
367,Guangdong,Yunfu,Luoding,527200
368,Gansu,Lanzhou,Chengguan District,730030
369,Gansu,Lanzhou,Anning District,730070
370,Gansu,Lanzhou,Gaolan,730200
371,Gansu,Lanzhou,Qilihe District,730050
372,Gansu,Lanzhou,Xigu,730060
373,Gansu,Lanzhou,Honggu District,730080
374,Gansu,Lanzhou,Yongdeng County,730300
375,Gansu,Lanzhou,Yuzhong County,730100
376,Gansu,Jiayuguan,,735100
377,Gansu,Jiuquan,Suzhou District,735000
378,Gansu,Jiuquan,Subei,736300 
379,Gansu,Jiuquan,Dunhuang City,736200
380,Gansu,Jiuquan,Jinta,735300
381,Gansu,Jiuquan,Guazhou,736100
382,Gansu,Jiuquan,Akesai,736400
383,Gansu,Jiuquan,Yumen City,735200
384,Gansu,Jinchang,Jinchuan District,737100
385,Gansu,Jinchang,Yongchang,737200
386,Gansu,Baiyin,Baiyin,730900
387,Gansu,Baiyin,Huining,730700
388,Gansu,Baiyin,Pingchuan District,730900
389,Gansu,Baiyin,Jingyuan County,730600
390,Gansu,Baiyin,Jingtai,730400
391,Gansu,Tianshui,Qinzhou,741000
392,Gansu,Tianshui,Qin'an County,741600
393,Gansu,Tianshui,Zhangjiachuan,741500
394,Gansu,Tianshui,Maiji,741020
395,Gansu,Tianshui,Qingshui County,741400
396,Gansu,Tianshui,Gangu County,741200
397,Gansu,Tianshui,Wushan County,741300
398,Gansu,Wuwei,Liangzhou District,733000
399,Gansu,Wuwei,Tianzhu, 733200
400,Gansu,Wuwei,Minqin County,733300
401,Gansu,Wuwei,Gulang County,733100
402,Gansu,Zhangye,Ganzhou District,734000
403,Gansu,Zhangye,Sunan,734400
404,Gansu,Zhangye,Minle County,734500
405,Gansu,Zhangye,Linze County,734200
406,Gansu,Zhangye,Gaotai,734300
407,Gansu,Zhangye,Shandan,734100
408,Gansu,Pingliang,Kongtong District,744000
409,Gansu,Pingliang,Chongxin County,744200
410,Gansu,Pingliang,Jingning County,743400
411,Gansu,Pingliang,Jingchuan County,744300
412,Gansu,Pingliang,Lingtai County,744400
413,Gansu,Pingliang,Huating County,744100
414,Gansu,Pingliang,Zhuanglang County,744600
415,Gansu,Qingyang,Xifeng,745000
416,Gansu,Qingyang,Huach,745600
417,Gansu,Qingyang,Ningxian,745200
418,Gansu,Qingyang,Qingcheng,745100
419,Gansu,Qingyang,Huanxian,745700
420,Gansu,Qingyang,Heshui,745400
421,Gansu,Qingyang,Zhengning,745300
422,Gansu,Qingyang,Zhenyuan,744500
423,Gansu,Dingxi,Anding,744300
424,Gansu,Dingxi,Weiyuan,748200
425,Gansu,Dingxi,Minxian,748400
426,Gansu,Dingxi,Tongwei,743300
427,Gansu,Dingxi,Longxi,748100
428,Gansu,Dingxi,Lintao,730500
429,Gansu,Dingxi,Zhangxian,748300
430,Gansu,Longnan,Wudu,746000
431,Gansu,Longnan,Dangchang,748500
432,Gansu,Longnan,Lixian,742200
433,Gansu,Longnan,Chengxian,742500
434,Gansu,Longnan,Wenxian,746400
435,Gansu,Longnan,Kangxian,746500
436,Gansu,Longnan,Xihe,742100
437,Gansu,Longnan,Huixian,742300
438,Gansu,Longnan,Liangdang,742400
439,Gansu,Linxia,Linxia,731100
440,Gansu,Linxia,Yongjing,731600
441,Gansu,Linxia,Dongxiang,731400
442,Gansu,Linxia,Linxia,731800
443,Gansu,Linxia,Kangle,731500
444,Gansu,Linxia,Guanghe,731300
445,Gansu,Linxia,Hezheng,731200
446,Gansu,Linxia,Jishishan,731700
447,Gansu,Gannan,Hezuo,747000
448,Gansu,Gannan,Zhouqu,746300
449,Gansu,Gannan,Luqu,747200
450,Gansu,Gannan,Lintan,747500
451,Gansu,Gannan,Zhuoni,747600
452,Gansu,Gannan,Diebu,747400
453,Gansu,Gannan,Maqu,747300
454,Gansu,Gannan,Xiahe,747100
455,Guangxi,Guilin,Xiufeng District,541000
456,Guangxi,Guilin,Qixing District,541000
457,Guangxi,Guilin,Lingui,541100
458,Guangxi,Guilin,Xing'an,541300
459,Guangxi,Guilin,Longsheng,541700
460,Guangxi,Guilin,Lipu,546600
461,Guangxi,Guilin,Diecai District,541000
462,Guangxi,Guilin,Yanshan,541000
463,Guangxi,Guilin,Lingchuan,541200
464,Guangxi,Guilin,Yongfu,541800
465,Guangxi,Guilin,Ziyuan,541400
466,Guangxi,Guilin,Gongcheng,542500
467,Guangxi,Guilin,Xiangshan District,541000
468,Guangxi,Guilin,Yangzhuo,541900
469,Guangxi,Guilin,Quanzhou,541500
470,Guangxi,Guilin,Guanyang,541600
471,Guangxi,Guilin,Pingle,542400
472,Guangxi,Nanning,Xingning District,530000
473,Guangxi,Nanning,Xixiangtang,530000
474,Guangxi,Nanning,Wuming,530100
475,Guangxi,Nanning,Shanglin,530500
476,Guangxi,Nanning,Qingxiu District,530000
477,Guangxi,Nanning,Liangqing,530200
478,Guangxi,Nanning,Longan,532700
479,Guangxi,Nanning,Binyang,530400
480,Guangxi,Nanning,Jiangnan District,530000
481,Guangxi,Nanning,Yongning,530200
482,Guangxi,Nanning,Mashan,530600
483,Guangxi,Nanning,Hengxian,530300
484,Guangxi,Liuzhou,Chengzhong District,545000
485,Guangxi,Liuzhou,Liubei District,545000
486,Guangxi,Liuzhou,Luzhai,545600
487,Guangxi,Liuzhou,Sanjiang,545500
488,Guangxi,Liuzhou,Yufeng District,545000
489,Guangxi,Liuzhou,Liujiang,545100
490,Guangxi,Liuzhou,Rongan,545400
491,Guangxi,Liuzhou,Liunan District,545000
492,Guangxi,Liuzhou,Liucheng,545200
493,Guangxi,Liuzhou,Rongshui,545300
494,Guangxi,Wuzhou,Wanxiu,543000
495,Guangxi,Wuzhou,Cangwu,543100
496,Guangxi,Wuzhou,Cenxi,543200
497,Guangxi,Wuzhou,Dieshan District,543000
498,Guangxi,Wuzhou,Tengxian County,543300
499,Guangxi,Wuzhou,Changzhou District,543000
500,Guangxi,Wuzhou,Mengshan,546700
501,Guangxi,Beihai,Haicheng District,536000
502,Guangxi,Beihai,Hepu,536100
503,Guangxi,Beihai,Yinhai District,536000
504,Guangxi,Beihai,Tieshangang District,536000
505,Guangxi,Fangcheng,Gangkou,538000
506,Guangxi,Fangcheng,Dongxing,538100
507,Guangxi,Fangcheng,Fangcheng,538000
508,Guangxi,Fangcheng,Shangsi,535500
509,Guangxi,Qinzhou,Qinnan,535000
510,Guangxi,Qinzhou,Pubei,535300
511,Guangxi,Qinzhou,Qinbei,535000
512,Guangxi,Qinzhou,Lingshan,535400
513,Guangxi,Guigang,Gangbei District,537100
514,Guangxi,Guigang,Pingnan County,537300
515,Guangxi,Guigang,Gangnan District,537100
516,Guangxi,Guigang,Guiping,537200
517,Guangxi,Guigang,Qintang,537100
518,Guangxi,Yulin,Yuzhou District,537000
519,Guangxi,Yulin,Bobai,537600
520,Guangxi,Yulin,Rongxian,537500
521,Guangxi,Yulin,Xingye,537800
522,Guangxi,Yulin,Luchuan,537700
523,Guangxi,Yulin,Beiliu City,537400
524,Guangxi,Baise,Youjiang District,533000
525,Guangxi,Baise,Pingguo,531400
526,Guangxi,Baise,Nanpo,533900
527,Guangxi,Baise,Tianlin,533300
528,Guangxi,Baise,Tianyang,533600
529,Guangxi,Baise,Debao County,533700
530,Guangxi,Baise,Lingyun,533100
531,Guangxi,Baise,Xilin,533500
532,Guangxi,Baise,Tiandong,531500
533,Guangxi,Baise,Jingxi County,533800
534,Guangxi,Baise,Leye,533200
535,Guangxi,Baise,Longlin,533400
536,Guangxi,Hezhou,Babu District,542800
537,Guangxi,Hezhou,Fuchuan,542700
538,Guangxi,Hezhou,Zhaoping,546800
539,Guangxi,Hezhou,Zhongshan County,542600
540,Guangxi,Hechi,Jinchengjiang District,547000
541,Guangxi,Hechi,Fengshan County,547600
542,Guangxi,Hechi,Luocheng,546400
543,Guangxi,Hechi,Du'an,530700
544,Guangxi,Hechi,Nandan,547200
545,Guangxi,Hechi,Donglan County,547400
546,Guangxi,Hechi,Huanjiang,547100
547,Guangxi,Hechi,Dahua,530800
548,Guangxi,Hechi,Tian'e County,547300
549,Guangxi,Hechi,Yizhou,546300
